station_id,STATE_UT,DISTRICT,BLOCK,LATITUDE,LONGITUDE,DATE,WL_MBGL,year,delta_wl,min_wl,max_wl,GAVI,GAVI_CATEGORY,ALERT,critical_flag,critical_persist,ALERT_CONFIRMED,SUGGESTED_ACTION,ALERT_SEVERITY,is_stressed_station
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2015-01-01,19.8,2015,,19.8,22.6,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2016-01-01,20.0,2016,0.1999999999999993,19.8,22.6,92.85714285714289,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2017-01-01,20.1,2017,0.1000000000000014,19.8,22.6,89.28571428571426,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2018-01-01,21.5,2018,1.3999999999999986,19.8,22.6,39.28571428571432,Stressed,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2019-01-01,21.9,2019,0.3999999999999986,19.8,22.6,25.0000000000001,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2020-01-01,21.2,2020,-0.6999999999999993,19.8,22.6,50.000000000000064,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2021-01-01,21.6,2021,0.4000000000000021,19.8,22.6,35.71428571428571,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2022-01-01,22.2,2022,0.5999999999999979,19.8,22.6,14.285714285714358,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2023-01-01,22.6,2023,0.4000000000000021,19.8,22.6,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.6667_76.3458,Punjab,Fatehgarh Sahib,Bassi Pathana,30.66667,76.34583,2024-01-01,21.2,2024,-1.400000000000002,19.8,22.6,50.000000000000064,Watch,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2015-01-01,3.1,2015,,2.4,3.3,22.2222222222222,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2016-01-01,3.3,2016,0.1999999999999997,2.4,3.3,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2017-01-20,3.3,2017,0.0,2.4,3.3,0.0,Critical,CRITICAL_GROUNDWATER,1,3.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2018-01-01,2.8,2018,-0.5,2.4,3.3,55.55555555555556,Watch,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2019-01-01,2.9,2019,0.1,2.4,3.3,44.44444444444444,Stressed,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2020-01-01,3.0,2020,0.1,2.4,3.3,33.333333333333314,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2021-01-01,2.7,2021,-0.2999999999999998,2.4,3.3,66.66666666666663,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2022-01-01,2.4,2022,-0.3000000000000002,2.4,3.3,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2023-01-01,2.8,2023,0.3999999999999999,2.4,3.3,55.55555555555556,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6706_74.6231,Punjab,Faridkot,Faridkot,30.67056,74.62306,2024-01-01,2.6,2024,-0.1999999999999997,2.4,3.3,77.77777777777776,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6897_74.5272,Punjab,Faridkot,Faridkot,30.68972,74.52722,2017-01-20,4.1,2017,,3.1,4.5,28.571428571428605,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6897_74.5272,Punjab,Faridkot,Faridkot,30.68972,74.52722,2018-01-01,4.5,2018,0.4000000000000003,3.1,4.5,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6897_74.5272,Punjab,Faridkot,Faridkot,30.68972,74.52722,2019-01-01,3.1,2019,-1.4,3.1,4.5,100.0,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6897_74.5272,Punjab,Faridkot,Faridkot,30.68972,74.52722,2020-01-01,3.9,2020,0.7999999999999998,3.1,4.5,42.85714285714287,Stressed,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6897_74.5272,Punjab,Faridkot,Faridkot,30.68972,74.52722,2021-01-01,3.6,2021,-0.2999999999999998,3.1,4.5,64.28571428571428,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6897_74.5272,Punjab,Faridkot,Faridkot,30.68972,74.52722,2022-01-01,3.2,2022,-0.3999999999999999,3.1,4.5,92.85714285714285,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6897_74.5272,Punjab,Faridkot,Faridkot,30.68972,74.52722,2023-01-01,3.5,2023,0.2999999999999998,3.1,4.5,71.42857142857144,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2015-01-01,19.9,2015,,19.2,25.0,87.93103448275863,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2016-01-01,19.2,2016,-0.6999999999999993,19.2,25.0,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2017-01-01,20.3,2017,1.1000000000000014,19.2,25.0,81.03448275862067,Safe,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2019-01-01,21.7,2019,1.3999999999999986,19.2,25.0,56.896551724137936,Watch,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2020-01-01,23.3,2020,1.6000000000000014,19.2,25.0,29.31034482758619,Stressed,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2021-01-01,24.2,2021,0.8999999999999986,19.2,25.0,13.793103448275868,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2022-01-01,24.7,2022,0.5,19.2,25.0,5.172413793103459,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.6917_74.9806,Punjab,Moga,Baghapurana,30.69167,74.98056,2023-01-01,25.0,2023,0.3000000000000007,19.2,25.0,0.0,Critical,CRITICAL_GROUNDWATER,1,3.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.69_74.7906,Punjab,Faridkot,Faridkot,30.69,74.79056,2017-01-20,9.1,2017,,8.1,9.7,37.499999999999986,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.69_74.7906,Punjab,Faridkot,Faridkot,30.69,74.79056,2019-01-01,8.8,2019,-0.2999999999999989,8.1,9.7,56.24999999999992,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.69_74.7906,Punjab,Faridkot,Faridkot,30.69,74.79056,2020-01-01,8.1,2020,-0.7000000000000011,8.1,9.7,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.69_74.7906,Punjab,Faridkot,Faridkot,30.69,74.79056,2021-01-01,9.1,2021,1.0,8.1,9.7,37.499999999999986,Stressed,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.69_74.7906,Punjab,Faridkot,Faridkot,30.69,74.79056,2022-01-01,9.3,2022,0.200000000000001,8.1,9.7,24.99999999999991,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.69_74.7906,Punjab,Faridkot,Faridkot,30.69,74.79056,2023-01-01,9.4,2023,0.0999999999999996,8.1,9.7,18.749999999999932,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.69_74.7906,Punjab,Faridkot,Faridkot,30.69,74.79056,2024-01-01,9.7,2024,0.2999999999999989,8.1,9.7,0.0,Critical,CRITICAL_GROUNDWATER,1,3.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2015-01-01,21.3,2015,,21.2,26.1,97.95918367346937,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2016-01-01,21.2,2016,-0.1000000000000014,21.2,26.1,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2017-01-01,22.2,2017,1.0,21.2,26.1,79.59183673469389,Safe,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2018-01-01,24.5,2018,2.3000000000000007,21.2,26.1,32.65306122448981,Stressed,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2019-01-01,23.9,2019,-0.6000000000000014,21.2,26.1,44.89795918367351,Stressed,DEPLETION_WARNING,0,0.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2020-01-01,23.3,2020,-0.5999999999999979,21.2,26.1,57.14285714285714,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2021-01-01,24.2,2021,0.8999999999999986,21.2,26.1,38.77551020408166,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2022-01-01,24.8,2022,0.6000000000000014,21.2,26.1,26.530612244897966,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2023-01-01,24.9,2023,0.0999999999999978,21.2,26.1,24.489795918367395,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7019_76.2186,Punjab,Ludhiana,Khanna,30.70194,76.21861,2024-01-01,26.1,2024,1.2000000000000028,21.2,26.1,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2017-01-20,5.3,2017,,4.1,5.3,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2018-01-01,5.3,2018,0.0,4.1,5.3,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2019-01-01,4.5,2019,-0.7999999999999998,4.1,5.3,66.66666666666664,Watch,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2020-01-01,4.8,2020,0.2999999999999998,4.1,5.3,41.666666666666664,Stressed,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2021-01-01,4.3,2021,-0.5,4.1,5.3,83.33333333333333,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2022-01-01,4.3,2022,0.0,4.1,5.3,83.33333333333333,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2023-01-01,4.1,2023,-0.2000000000000001,4.1,5.3,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7069_74.5903,Punjab,Faridkot,Faridkot,30.70694,74.59028,2024-01-01,4.1,2024,0.0,4.1,5.3,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2015-01-01,1.3,2015,,0.5,1.8,38.46153846153846,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2016-01-01,1.2,2016,-0.1,0.5,1.8,46.15384615384615,Stressed,DEPLETION_WARNING,0,0.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2017-01-20,1.0,2017,-0.1999999999999999,0.5,1.8,61.53846153846154,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2018-01-01,1.0,2018,0.0,0.5,1.8,61.53846153846154,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2019-01-01,0.8,2019,-0.1999999999999999,0.5,1.8,76.92307692307692,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2020-01-01,1.2,2020,0.3999999999999999,0.5,1.8,46.15384615384615,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2021-01-01,0.6,2021,-0.6,0.5,1.8,92.3076923076923,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2022-01-01,0.5,2022,-0.0999999999999999,0.5,1.8,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2023-01-01,1.8,2023,1.3,0.5,1.8,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_74.6556,Punjab,Faridkot,Faridkot,30.70833,74.65556,2024-01-01,0.7,2024,-1.1,0.5,1.8,84.61538461538463,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2015-01-01,4.6,2015,,3.3,5.2,31.578947368421073,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2016-01-01,5.1,2016,0.5,3.3,5.2,5.263157894736869,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2017-01-20,5.2,2017,0.1000000000000005,3.3,5.2,0.0,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2018-01-01,3.9,2018,-1.3000000000000005,3.3,5.2,68.42105263157895,Watch,NORMAL,0,2.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2019-01-01,3.3,2019,-0.6000000000000001,3.3,5.2,100.0,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2020-01-01,3.7,2020,0.4000000000000003,3.3,5.2,78.94736842105262,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2021-01-01,4.0,2021,0.2999999999999998,3.3,5.2,63.1578947368421,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2022-01-01,3.6,2022,-0.3999999999999999,3.3,5.2,84.21052631578947,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2023-01-01,3.6,2023,0.0,3.3,5.2,84.21052631578947,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7083_76.5542,Punjab,S.A.S Nagar,Kharar,30.70833,76.55417,2024-01-01,3.7,2024,0.1,3.3,5.2,78.94736842105262,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2015-01-01,15.7,2015,,15.7,21.4,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2016-01-01,21.4,2016,5.699999999999999,15.7,21.4,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2017-01-01,19.2,2017,-2.1999999999999997,15.7,21.4,38.59649122807017,Stressed,DEPLETION_WARNING,0,1.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2018-01-01,19.9,2018,0.6999999999999993,15.7,21.4,26.315789473684216,Stressed,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2019-01-01,19.9,2019,0.0,15.7,21.4,26.315789473684216,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2020-01-01,19.9,2020,0.0,15.7,21.4,26.315789473684216,Stressed,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2021-01-01,20.4,2021,0.5,15.7,21.4,17.543859649122805,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2022-01-01,20.4,2022,0.0,15.7,21.4,17.543859649122805,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2023-01-01,20.9,2023,0.5,15.7,21.4,8.771929824561408,Critical,CRITICAL_GROUNDWATER,1,3.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7125_76.3778,Punjab,Fatehgarh Sahib,Bassi Pathana,30.7125,76.37778,2024-01-01,20.8,2024,-0.0999999999999978,15.7,21.4,10.52631578947365,Critical,CRITICAL_GROUNDWATER,1,3.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2015-01-01,16.3,2015,,12.1,16.3,0.0,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2016-01-01,14.8,2016,-1.5,12.1,16.3,35.71428571428571,Stressed,DEPLETION_WARNING,0,1.0,DEPLETION_WARNING,"Monitoring, demand regulation",HIGH,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2017-01-01,15.6,2017,0.7999999999999989,12.1,16.3,16.666666666666686,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2019-01-01,14.0,2019,-1.5999999999999996,12.1,16.3,54.761904761904766,Watch,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2020-01-01,13.0,2020,-1.0,12.1,16.3,78.57142857142857,Safe,NORMAL,0,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2021-01-01,13.1,2021,0.0999999999999996,12.1,16.3,76.1904761904762,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2022-01-01,13.8,2022,0.7000000000000011,12.1,16.3,59.52380952380951,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2023-01-01,13.2,2023,-0.6000000000000014,12.1,16.3,73.80952380952382,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7153_76.4936,Punjab,Fatehgarh Sahib,Bassi Pathana,30.71528,76.49361,2024-01-01,12.1,2024,-1.0999999999999996,12.1,16.3,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2015-01-01,17.5,2015,,17.2,21.8,93.4782608695652,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2016-01-01,17.2,2016,-0.3000000000000007,17.2,21.8,100.0,Safe,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2017-01-01,18.4,2017,1.1999999999999993,17.2,21.8,73.91304347826089,Watch,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2018-01-01,19.0,2018,0.6000000000000014,17.2,21.8,60.86956521739131,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2019-01-01,19.2,2019,0.1999999999999993,17.2,21.8,56.52173913043479,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2020-01-01,18.9,2020,-0.3000000000000007,17.2,21.8,63.04347826086959,Watch,NORMAL,0,0.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2021-01-01,20.1,2021,1.2000000000000028,17.2,21.8,36.95652173913041,Stressed,RECOVERY_SIGNAL,0,0.0,RECOVERY_SIGNAL,Recharge success validation,POSITIVE,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2022-01-01,21.5,2022,1.3999999999999986,17.2,21.8,6.521739130434801,Critical,CRITICAL_GROUNDWATER,1,1.0,NORMAL,Continue regular monitoring,NORMAL,True
Punjab_30.7375_75.8417,Punjab,Ludhiana,Dehlon,30.7375,75.84167,2023-01-01,20.7,2023,-0.8000000000000007,17.2,21.8,23.9130434782609,Critical,CRITICAL_GROUNDWATER,1,2.0,CRITICAL_GROUNDWATER,"Extraction restriction, emergency planning",CRITICAL,True
